,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
22,408883,661130,616577,339144,826658,1275936,780895,560166,1040314,2758566,1126839,898892,697604,482339,1126739,1333810,829973,388860,877123,565224,829582,1272502,1485874,2579911,1949591,580844,529314,671322,532721,957122,2575376,2859385,1454442,1260879,599128,550597,327792
22,123319,393891,702054,426660,796606,389615,590211,1068645,1181726,1894630,1195887,808584,709664,407763,499502,390343,514561,370977,638873,1212001,1658643,1953774,1563785,1473411,892366,407390,433285,505675,366175,1056790,1865089,2826480,1764530,1154927,1034529,617274,133529
22,272255,419374,730630,672370,407600,685948,687676,687940,1455812,1851804,980587,932842,1039434,1034319,1101863,1074921,525362,301922,317477,380678,955708,1362549,2637884,2666444,1941597,770972,685925,928755,745270,694196,1029207,1915958,2269436,1690750,1114789,755875,311023
22,243888,467515,369047,376477,510336,490312,866111,906718,639473,2284230,904934,865129,1052176,973093,640492,907702,822469,441662,466928,859919,1568345,1260185,1347185,1844577,1831284,1045032,699285,640118,489323,568037,1495176,2197589,2455454,2022251,1302340,501222,172675
22,441557,297519,329552,343457,439335,561296,617697,603590,1043454,1960788,1001584,948170,514480,379884,521111,330687,371571,301952,577749,483379,787940,1504728,1457562,2954776,2139244,645389,492120,499665,339690,415272,1020940,1787182,2181270,1477062,800564,605745,179215
22,220270,866644,625531,420448,705973,212273,630214,1214067,1142699,2500859,1000106,642857,589657,602017,865646,334930,572526,450463,359589,708608,1660792,1703918,1963215,2249204,1279894,457909,494706,637034,419469,462825,1858047,3650296,2014041,754767,768104,500365,51073
22,248124,496346,416165,458202,395978,611757,783582,889925,1029661,1918441,462492,519009,743639,389519,227768,561522,497043,688716,714187,781989,993974,1572305,2073337,2670929,1059763,619598,558067,692179,402368,591594,1659169,2143690,1648138,1574841,694248,359809,267268
22,336296,582930,438120,437197,957158,502948,508309,746271,811465,1818851,1360640,900326,1004094,421336,632586,699721,594706,659653,704252,991116,735734,1271803,2504977,2744975,1544750,422282,617489,683909,510158,531419,452658,1632381,2619842,2997414,1346888,445487,128406
22,424421,672473,442507,239197,806967,919550,909912,796356,821899,1950285,1193197,1201162,965988,815065,583989,474761,348464,553612,552044,459189,799117,986224,1424657,2308326,1885788,1508192,1124094,854057,824180,1007920,1482506,2231406,1244202,854753,626595,316560,174614
22,159868,242558,378463,272208,583729,657496,869319,1074116,1342194,2093681,1242217,728747,467318,808695,577016,443730,255519,558874,304864,357077,475663,1316011,2517279,2073046,1810089,610270,638389,588893,498576,1390600,2101634,1707940,1517751,860273,658672,465602,174852
22,374768,633575,478511,581309,631446,196921,362419,972987,1383266,1488898,1329664,907934,345018,525270,412721,423675,467260,504380,826432,573559,683465,1081012,1476991,1307620,1560472,2034311,1443734,910850,506942,656070,1137923,1371115,1065660,917127,926390,683513,321583
22,110467,215351,630288,517225,568204,698821,477068,1058593,929017,1490174,1171897,817227,402086,350756,712584,425289,257442,251436,813124,880906,666389,1071095,2348373,2093889,776965,600472,420210,460846,433437,1482730,3355568,1731775,806158,466827,685186,334821,173519
22,194376,300364,467492,321576,413883,468276,728259,1029978,1163828,1799699,1086206,629071,566410,568450,566415,581136,358156,358438,407682,243128,695297,1438136,1775677,1975370,2001319,659992,492517,623253,574864,838982,1541230,2419311,1733598,971835,553350,378290,211782
22,392741,733160,351742,457561,1045095,645409,549157,698189,1212015,1720772,1049114,1099781,566238,644614,1173276,886934,529854,321438,794526,525889,734508,1266440,1630823,2452533,1778558,666066,664150,549953,393834,1203687,3023894,2278169,1249154,839347,763802,383226,173018
22,177501,480626,533653,688072,621514,562171,959526,771973,1426126,1302540,922884,978926,515978,308426,267552,406130,463483,424529,570303,718458,1049495,1386952,1790493,2585486,1649016,629649,444011,485611,258277,252184,322677,1552826,2415806,2229650,1290641,326531,162594
22,242830,274660,489841,322944,375071,379721,615845,1173232,546398,1699857,745953,1044188,1039327,545543,535771,598524,1011710,339336,353692,523675,795839,1095957,1262603,2012136,2344456,1422873,604187,508519,361528,373248,503344,1707809,2247051,1980857,1439819,632013,221645
22,217497,154530,280612,453684,984250,688526,539872,301236,615152,2512228,1280753,801304,704383,774250,396942,305080,346383,310073,317015,492075,786240,1124019,1252103,2050851,1714698,1344833,843117,877243,1035732,1189536,1892234,2239945,1069032,636880,459307,506492,123487
22,348407,548799,612202,370137,1139299,1169096,885975,888874,1175266,1448301,1175682,1279506,560300,587573,755920,796158,667888,641195,681577,651651,395235,643103,1825908,2438374,2597962,1071513,459360,620133,388351,568026,1891909,2946416,1883939,838235,439241,447006,290925
23,446434,502050,359275,469019,996150,1458802,1909519,2868570,3131041,4043973,2736749,2610932,1881791,1095711,1107983,1121416,889862,498013,1258652,934575,710602,601582,1172472,1529353,2516561,2412767,2362287,3014271,3119508,2485764,1625710,1575586,1626506,1993410,1204245,372200,351663
23,397140,680787,831705,1058141,1390827,1556567,2189333,3391162,2873303,5016159,2581784,2865884,2388595,1574296,1170067,648575,544019,770006,1086025,621762,520279,955534,1096914,2249279,2537805,3898853,2474513,3433587,3045609,3939707,2297964,974450,908722,704177,1138913,938924,275533
23,696562,1062559,1542187,1515921,737292,544434,768933,1562902,2281469,3905786,2466990,3197029,2813723,1974330,1086428,921578,915798,285346,673835,753998,789825,853674,1380190,1698497,2462072,2949188,2762337,3282150,1807628,1529096,1078211,1660149,1636899,1068123,1164387,1292579,1040064
23,311643,644656,1117088,1257395,1332815,2656736,3077252,2415050,1735231,3503463,4174789,4661367,2901896,1586446,1582934,988536,841150,679798,644914,696055,933726,903267,1536070,2352904,2395395,2614043,2462485,4981743,2970444,4388550,2558560,1879207,1700097,1166173,727755,282420,290622
23,433159,518393,672260,1132706,1423879,1487399,1546985,868989,546291,1481822,1040676,1887415,1211484,1484144,2477545,643283,621087,372585,443761,370485,818109,2163964,661146,633400,1516142,2766128,1549955,1365758,1284057,2041510,1696180,854347,1556462,2086874,481976,791096,729790
23,238865,333729,662662,1668720,1039118,952223,707235,913375,1230887,1411173,486222,401386,840073,1644141,1792837,582600,444862,423583,291543,743377,1303383,2019032,1468017,698972,872160,1317766,692632,901317,1417856,1837035,1250111,1075296,677317,938886,2066544,897259,516454
23,182182,505075,1086740,925347,1438512,912699,768215,618261,1531928,3276321,1258131,996794,1134210,1793770,1684016,528888,427235,486274,538883,640390,846039,1346710,1305038,881621,2077076,1292394,608721,1913444,1968728,3047942,1768978,783025,604716,1529120,1491677,760338,318592
23,133083,473393,758620,600651,245519,608317,1530825,1439885,841269,1817539,1342938,614663,931570,1189709,1142030,544414,205293,308961,290106,1145053,1517583,912978,340514,379234,745356,1360816,1375970,1949236,1192685,1537923,982155,1116183,1802877,1578491,538767,255245,242534
23,382402,683356,445309,1069633,1609245,908246,548152,735818,1268947,1280972,672983,831773,829437,1136264,1258115,1356077,640416,280641,512000,786820,1161738,1986474,612352,500619,1212212,1715398,1056013,1339557,1198715,1353806,700792,399902,670336,2216657,1330287,581435,229825
23,377998,432503,1298825,1788975,1367625,759796,262575,276815,634006,1396977,1509183,990004,598517,440426,1070743,1226209,1334704,539573,520437,1075886,1404667,1251522,955459,1007466,1292733,1137904,480969,460104,448459,1015485,1678904,1157266,2032383,2057352,929573,209501,118928
23,249150,815545,1251820,742678,398199,552501,640403,963902,608436,833757,887341,559483,561152,422985,302758,1236771,1033893,801116,565074,536448,588334,1816101,1644624,1270914,547015,347667,218673,301148,328605,793495,1581896,939477,534981,725196,1335923,1454720,483424
23,221128,351830,791488,2153766,2191761,1632109,675650,621687,993895,2115343,1580102,749232,1160355,1401552,1129616,1162389,806410,604599,575256,729775,1541151,1923426,1021037,1330759,1390186,2152040,1278983,801968,1018052,2187479,1965363,1166485,622209,1986310,1311209,562027,314914
23,456206,465716,748033,279156,1021916,1723633,939908,529578,1074876,1350318,800264,970409,1140140,1256779,1753792,552258,328099,373537,375002,844644,977657,1568691,1383429,312775,464360,1347469,1104084,1534855,1716045,1629885,1072010,937925,1007524,1653822,1257057,534990,225432
23,123808,257010,505697,843180,1414416,2199210,1328509,911963,750422,3093438,1464959,536171,616312,1175648,852188,941794,850285,748387,867740,1264223,1698479,733610,504502,710446,1282312,1990115,1791826,2100736,1518527,1813791,1399949,915760,1514913,1491104,949493,404455,110807
23,439521,867470,1096115,884167,470504,565174,629007,877013,654970,1015345,1081228,465044,546926,444246,802996,1344156,933433,823492,399144,395685,591955,2340680,1987343,1076659,535666,329516,319113,390949,371393,1141438,1773367,981982,632107,924172,1664296,1189518,518001
23,160747,722913,1427053,2240447,1106887,453935,393299,403674,1041984,1315285,1486758,893184,597554,789452,1482342,1253842,1009994,414315,1052770,1335045,1587149,1077488,1004226,822287,1762286,1022945,366293,514207,511850,1047550,1927780,1606075,2363805,1661463,572718,349108,148511
23,212909,381783,777022,574271,238760,1118501,1444152,1111251,698230,2442011,1507058,478390,1008402,1350023,1650698,626996,310741,330346,907299,1317942,1522164,955951,487376,885379,1495734,1630371,1142334,2304115,1580888,1571649,1034192,1346434,2144234,1191411,322100,330243,199403
23,107421,210906,584671,467273,1136302,1251504,1711364,770981,555863,2134946,1287791,494738,474551,1205305,1167816,937700,728194,401534,1172726,1070648,1797177,800959,639550,456411,1123220,1450396,1370078,2080785,1165527,1793526,1401575,994329,1080918,1691849,645987,532321,143508
23,393618,610207,807106,1213601,989268,1129728,1136718,611847,784444,1001395,1110907,1786245,1029611,2150512,1403476,522627,646702,439820,594694,668294,1142123,1342248,640221,1205480,1802362,2101278,1047418,1111262,2065568,1768061,768956,1258059,2025429,1001955,558823,744536,409032
23,154588,460108,1063090,975410,815852,612154,535752,973550,973509,812185,423405,354934,715027,1426835,1504009,646196,337728,252125,409651,736220,1255014,1825009,969944,779583,1418373,884717,658050,781830,1208588,1729107,788429,801624,832977,1210186,1266984,582123,187333
24,390011,632893,607567,440544,621641,415502,554203,819463,182852,121519,71361,123275,169052,342713,542423,878943,1826804,981622,999433,1213118,1171465,854906,574698,725019,495335,337044,453218,601645,458696,617561,759359,622501,782336,900892,1291716,1120674,725116
24,278415,851623,865509,690253,328779,334117,722147,747125,476557,141917,161051,477242,723344,344227,641866,1099174,921588,982165,870278,1038073,925738,1160277,1005283,869967,577326,758712,547007,647848,351372,676847,850852,903810,809740,727271,1249195,876557,302511
24,458108,816547,856177,276654,300206,422164,775544,1195386,268102,139422,65364,135014,603363,509595,478827,652690,1315912,765554,1141257,1206143,1240042,862181,757863,643328,599068,544370,710109,996591,514637,973935,694844,586155,399673,626119,1051758,1358320,820418
24,350405,1349037,1396858,378757,535572,328306,591672,1053768,845197,172604,135025,135652,267848,565045,634603,452288,1832788,1430246,1514055,782600,1034820,740195,937717,796266,713318,878683,633836,740657,731739,637843,1044644,773467,1447393,555482,273093,338862,300507
24,751606,784795,865431,327197,232105,241537,465695,466712,183866,230915,303133,595979,949483,487817,881989,796318,888652,1319856,1274050,589814,1021005,596125,571671,679382,664914,794862,632953,518597,551341,801761,593674,628408,838533,835740,652978,589644,950208
24,472109,542240,754724,410594,400744,421095,825029,1017182,213206,235364,322935,671974,983096,549404,537326,443335,1071266,503347,1159596,454189,464252,759309,849609,1022248,879038,1142857,916392,448330,631456,1213972,712087,510952,710876,648936,547021,574876,183721
24,1146936,702361,803268,600161,556696,455658,477427,1028716,1094568,372095,204160,379660,326226,227521,382630,1637938,3181607,773843,871487,580002,768470,453068,1213050,1154044,1097215,937315,583534,706745,612332,998740,1176953,975895,705102,601503,628119,402113,601147
24,589843,858126,808841,493680,720928,502795,719015,680302,230597,167917,137090,158182,146987,147364,423994,1392631,1885932,1471697,1113577,641495,943943,873200,381007,699987,1167204,984632,517454,498459,328697,749138,930404,540771,804260,861868,749998,373919,272920
24,341492,710299,847707,812921,407550,863221,717022,146508,51625,168459,85766,153581,865126,832873,944550,635550,920582,824191,1026570,628644,990781,566901,985734,723530,1137560,688803,305127,307084,434098,997560,752285,688719,792128,735667,959661,629906,556678
24,517553,829684,960153,821026,603424,672561,777974,659363,150180,213118,218508,525005,691461,536544,765826,570827,979976,1284647,1029840,874901,1135360,1362649,930473,762470,976755,485884,277829,635455,532398,1008852,1020454,731939,562107,863542,1039214,804958,410632
24,328994,626629,864659,445114,381849,513556,926625,305212,76271,197289,75237,197976,512348,695805,927410,1197539,978753,739441,962293,899153,1156099,875006,898012,621341,680187,513171,507264,813845,396783,387086,939566,690372,579345,714515,1265475,732031,992861
24,742420,1013328,851277,465505,260935,400519,481361,196720,142932,109248,371483,481220,862048,660380,764313,704703,690399,1150559,872198,1622868,792604,775119,689990,469920,566920,562848,529615,1322977,592547,428123,522314,480006,613383,557930,1143894,1010806,783629
24,211759,536521,900285,432825,375870,511667,537762,382456,467248,324323,284356,420093,488490,854030,582988,454749,668476,1030354,1294083,649830,962680,924006,632602,915216,659587,622450,624634,434031,322239,659978,835424,774107,793013,886336,753659,773386,997636
24,502115,795940,656603,390971,556860,460747,780319,394535,104261,155638,74651,173296,211150,416422,783024,1559418,1252181,803443,1212259,607706,948416,942510,669203,703926,563060,448305,525045,856854,398320,644154,1018281,767968,335574,629420,824741,1119291,748984
24,482681,1087865,1009716,782790,529558,365959,492915,654318,598369,251377,168176,418850,253121,505086,785139,681655,1464152,1081566,1776643,1366219,781878,791801,969183,928588,660539,680489,594343,419358,342308,629567,932669,576750,823126,1128200,968384,1104475,443638
24,409396,629036,841518,529626,252443,428350,628817,663364,590322,880979,262024,460436,365179,354587,512055,595631,590583,883105,1175499,999387,1285704,1090053,1132589,583838,563321,603228,603320,533921,575338,609555,762821,1001294,1074655,970670,898098,583828,580591
24,954708,949419,1410585,1107736,951387,457652,749525,464566,170731,112470,149790,122269,160509,254401,1021844,1723075,2053294,1064878,1460503,585849,976983,1050775,875431,656337,1114027,598516,473055,817351,526522,756918,1196090,699879,710597,781958,793522,690423,990071
24,811754,808046,1398091,572108,330433,566384,855098,183595,46996,144871,60769,100453,119330,389457,1086393,779631,1147700,1064228,1482784,725879,1352866,800236,337891,447744,825666,624214,572422,896605,504149,569437,764465,664331,800914,441404,507685,356797,673205
24,374157,629362,670747,1022383,596765,540667,558010,696841,196607,137396,81492,77211,275598,744765,1019822,583609,718706,892175,752244,651492,957870,1182342,607448,696604,657576,761822,501527,1126135,712535,768870,637094,432055,459429,496473,694672,905986,473492
24,506196,566441,965565,542963,472189,449604,757836,760762,266471,257258,215523,866140,752410,470986,427705,771734,1118466,1063888,743540,478691,1161092,1328214,610132,611922,806898,637507,494716,1142499,474069,1118545,975854,630624,955196,811886,563352,560313,628110
25,1410629,1212313,859674,714808,837261,900499,861968,713638,300251,292963,278674,789673,1318799,918001,1066557,1037293,1120329,1316800,1478815,1080969,807853,1897079,1248561,861170,1035679,1144327,1572049,1271919,1072288,1339404,1178134,768960,618083,845796,1699345,1447655,865093
25,1979041,1605694,1670053,916998,592464,735509,696694,903413,567021,725439,533096,618216,888744,1020000,678792,709773,1583947,1798119,2305013,1496847,947459,677920,1126804,1472797,1181022,969842,1259864,1090724,980779,1075253,552417,1206750,873557,1374834,946861,905601,972141
25,675594,557130,616801,533990,662205,680594,685222,678046,367265,214070,170166,182783,366945,526804,580097,886448,1216059,1267555,1717270,952374,610392,311313,451587,458450,788374,1122138,1576867,2138810,1208383,1145667,818198,590874,459845,442411,708253,1139060,871515
25,1471973,989029,654269,762597,1248497,1733140,1082270,598563,640258,365019,171659,408995,820134,847803,1039665,1379475,1016174,649097,817728,1578415,909914,1460039,1376812,1129140,1133832,1218771,1048012,1401221,1163906,1030024,1225863,722583,778451,690723,796686,756010,843480
25,692972,581907,1214055,1700435,1569013,1510113,1086327,474960,313013,243368,296416,655465,928604,986897,989143,1110134,1612061,1346271,1350696,1037672,980566,756280,922205,957233,1188883,1803856,1376425,1995007,835580,1159666,781171,925015,810555,617296,979971,947657,960907
25,329328,787330,939363,860337,607681,745325,1027846,534841,303556,218007,228665,577633,622801,431787,1142999,1100262,796136,792236,2085731,987348,731011,661522,698240,1017027,873162,1019744,1470404,2110813,1051664,1048148,681562,892937,824993,1027299,1208028,1102758,423014
25,1432971,1297151,752103,686474,733894,820668,1678542,632852,156918,280600,612453,883812,1005367,680690,677884,699546,1089586,1757281,3345568,1722037,1212053,1092832,681385,1065379,1017726,1207822,1023025,1670494,1179341,1069001,1100477,817193,738421,709553,1077629,2142743,1918775
25,935048,1084639,1727736,1253122,1128083,771537,710316,333982,128103,192758,547047,671816,1077293,777565,1434462,1459685,949279,976771,1442378,1062033,1810741,1308586,886108,920795,1666258,1160442,1089502,1461668,533444,765823,1138838,1595456,915061,688911,1455199,986141,1168738
25,1021332,1107650,714004,532806,873365,1159537,1015033,434109,186028,58721,87914,228104,651687,905333,960649,1145059,1107543,1337443,2008636,1239151,796230,1006764,1064895,872524,963896,1205017,1191459,878327,984889,1150006,794090,975690,941776,671795,1230241,1443458,1214368
25,1177247,618816,880751,998133,754836,905743,970999,442661,314573,182129,298349,651763,664140,680039,886307,876873,2343560,2080993,1604717,840461,695294,689542,720409,732809,962011,1052840,1362445,2045133,1315433,1118958,730356,685459,657655,883090,952833,1828908,1594321
25,972371,1550827,1310084,937454,928070,991773,2391940,1039731,257483,106564,120827,381306,968715,1344150,986623,997941,1286785,1023577,2098133,2266895,916347,790453,601129,874974,1220471,1362000,1320373,1940925,1065373,1126828,1660832,849203,515921,543810,449255,1352421,1066688
25,1863642,2099009,846669,692628,943897,1215092,796751,768146,568406,561881,440056,499744,814783,815630,761617,741298,944672,1526946,3528417,2373707,1079558,633739,488462,561030,631547,930292,1584800,3429271,1125755,1272105,749902,711170,541471,484102,661768,1371964,1314137
25,1121818,1325700,506851,751823,949895,807656,1110654,1018231,588878,321712,413783,461714,641506,640557,847648,894771,1217818,1791124,3017439,1519275,893214,435253,785030,825878,655654,1097543,1793720,1704787,1280622,1028012,958016,849486,564917,831267,1118166,2000389,1092388
25,791333,815335,1249160,1704795,1667536,845505,667174,676197,516498,367524,410773,518779,831804,902026,661660,1494133,1731220,1918572,2492289,1454165,1159494,1188585,916348,1011563,1120506,1227551,1363859,1405139,807310,1304734,1499607,767628,821934,1403142,1280928,1817957,1279341
25,1433474,952511,859511,750667,1119205,999830,829355,912868,553847,443341,441044,771656,1077233,937715,1296805,1534329,1246932,1113644,2007808,984361,774201,2308951,1165477,982384,1332046,902122,970418,1918279,968830,1044985,1616954,1331308,681379,726528,1101154,1663258,1936358
25,1150036,1263679,1288625,1246654,916149,980682,717234,503623,360606,463997,491719,1022806,1055864,865755,1049686,1531609,1317346,1585271,1535238,958292,660229,735450,763984,590472,1017855,1684973,1662880,2898933,1432254,1608708,883638,726550,565074,528140,625815,1165240,1301017
25,930435,1811613,1782460,791244,826894,899044,1010582,670126,471025,247087,259972,628253,1385158,821874,696520,1116081,1488592,1180653,2575273,1346114,697065,573144,1122680,1165313,927140,1305675,1370560,2265574,852097,1202298,1084192,707929,1060623,1036969,885233,901015,970346
25,880202,1085600,862666,856956,845723,786428,653553,507086,369538,467510,358900,571479,1096348,515601,636776,635469,1323449,2047749,2535173,1713155,997117,658962,898344,864692,983381,1043863,1529979,1538851,1151531,834612,978818,908203,1137402,1832723,1749859,1276553,740837
25,343763,508110,553630,675139,1227320,1595173,1192030,519387,352452,510197,420123,1672786,950960,991166,663070,854158,1028599,737317,691404,523805,613524,518673,781548,731106,829908,1064819,1197844,2898134,1479195,1058948,949628,901293,789099,1019569,911123,724537,309794
25,540132,489018,847325,1434724,1936760,1103594,902718,712246,313754,192349,263715,675557,976151,1700570,1336759,980996,770527,754530,909405,960993,1268577,1107522,598205,755789,863573,1371486,1040679,2231310,1175750,1319962,628886,935984,819100,1466404,1010928,602186,867750
26,289325,797455,805001,394053,498664,493712,718991,1940054,917938,518053,1803202,662674,587295,975314,892141,668828,559240,305559,540279,889678,445715,560724,911424,1963610,1590179,1144746,644215,871601,1055384,1127798,1442572,1571059,1114331,992485,553487,563986,172268
26,360205,415857,270284,240707,208838,241114,808345,1485503,1253891,817752,1064806,484549,217688,526993,627575,548137,621221,290777,337101,450631,609907,381349,543244,961986,988897,984498,1485696,968698,1599375,1468973,732759,741905,804668,663922,567942,410822,220911
26,207998,593936,459867,391775,370317,645076,1479279,1599252,1296893,275043,1230962,1805352,1058680,794041,275109,558385,344305,404866,717719,386400,477813,689251,1111187,1576730,1614740,1272740,1108390,974631,910214,1486037,2084417,1297053,705290,540750,801182,431665,303658
26,372915,549731,910158,899714,476235,369960,208798,272400,703165,1945503,1642191,899052,437647,534915,510249,622082,541749,655477,285544,409502,272981,270296,1109065,984107,1160230,1263217,1289718,932470,1017469,1879992,1375230,847435,733832,550885,400452,438865,293645
26,317148,711525,974765,962413,758763,347567,331181,681251,1440156,1567090,2029004,1013419,774722,303788,440411,327737,492638,631163,900448,548651,701260,486680,724359,1563981,1217164,928302,581368,1144247,1654105,1719762,1187412,1307261,764973,743757,458934,346825,251415
26,241086,333923,428434,588371,398619,687534,878527,877500,1126493,929101,1408085,1051730,1168422,952585,638390,161738,198755,332904,381027,305791,361149,985025,806221,1877434,1830101,753367,761998,1000144,559689,1147604,2140772,1891011,929605,545457,397271,445983,304799
26,211711,269591,534990,460738,400609,480256,658679,791355,854696,2951003,1150575,1152968,837641,427940,634102,392915,554227,586204,333065,304238,352970,450285,1027457,1977266,1930820,1049218,631065,719916,885429,2146430,2125160,1135876,746267,908804,505544,431912,286252
26,460219,315637,318693,439919,667070,696801,810258,709168,1015066,314309,1338850,1362549,631775,516647,789935,487602,303344,181376,370472,507209,688606,374326,464220,1009339,1015677,1091960,1608589,2379421,1515221,1088380,1307245,1012653,401030,688418,578510,398029,207070
26,91300,90802,231570,696622,771871,524039,537317,745249,737733,241528,534506,1203789,775109,328477,126169,91592,284730,611288,311666,261919,511958,418177,902117,1049872,969845,440256,757354,1815008,2156656,2114961,1933473,625163,878443,644460,613425,236678,120971
26,692064,913727,834827,857087,365302,424766,1518221,1338347,942872,1012789,707378,963859,671815,923131,735054,1111327,643356,480456,501869,735603,1144884,1093476,1064257,1209726,1495010,1313542,444554,266346,465275,972053,695479,1268469,926753,581496,753657,972042,592660
26,421252,618489,994851,630196,781513,835345,804031,710561,728771,1638559,790249,614008,998916,638813,894115,882942,838077,501286,279764,291428,1330607,1643535,809480,1268924,1808515,594249,166897,273374,359254,598038,1223522,767836,1237571,1141074,845146,711111,579955
26,575905,1235054,1101153,652175,767157,510507,684905,1156626,320952,197993,373039,1205506,1551970,918066,785663,661484,746994,799509,434557,652579,1040479,1285321,1351918,1301899,1163827,899319,187072,156787,165185,349662,1050072,1014755,676911,772958,1175735,1146645,622010
26,432660,678925,593374,989012,498112,610275,1097074,942340,624096,1460691,570895,903353,816572,466370,603565,550634,810906,643559,899194,705410,609099,575958,951457,1406897,1388347,639715,360817,194292,175653,713217,1397504,1373824,838641,785312,813384,370649,147200
26,532186,714651,906361,598071,628370,997828,859206,873394,431092,909040,751543,1713841,912741,394313,429997,739014,528573,424151,655628,403841,842419,1442635,1606301,1655739,1231741,449630,262642,175439,176391,242758,549266,1702774,1643768,621491,538200,611471,595973
26,633451,787646,559484,663026,497559,1097089,1148087,746432,445563,425823,606508,717326,691297,886723,893732,843854,733807,583303,1212427,766599,982351,840424,1010263,1398071,864285,260409,171905,188444,170855,475988,1284045,1494374,883400,831012,959892,765792,437240
26,548538,777565,1069064,516216,840611,953587,1271210,1132018,676910,451384,1045324,1533050,1043363,940432,846434,664841,685380,1106437,1142135,649257,779009,1137395,1849418,2102226,1004854,342063,408881,275995,231931,373963,1322095,2019951,1622156,643283,905676,1087424,733786
26,487354,552505,983941,353087,736927,1472136,974289,656946,277085,1285159,1027571,1243456,1393813,924197,709628,627247,1395853,821329,465263,276702,1299864,1300915,1299365,1813762,1837451,438734,299452,359632,560054,632722,909129,1259097,1018479,717605,1626563,1272427,1179537
26,314025,784937,906650,602577,1027694,901519,831738,1204547,724644,836204,480499,783343,916465,1251267,888090,786544,883358,640024,1066111,1037909,1088282,967969,1105168,1259058,716434,736065,211035,130180,215234,989986,1968085,1536718,906898,979920,874480,471099,730550
26,342198,685576,561322,764467,857740,1070278,856710,581945,779653,1894818,913137,710323,375816,667444,876923,982583,801282,1053986,1150247,1129953,1120673,490686,918092,1332853,1103577,620030,294796,196010,109365,566857,1912434,1686338,1378251,1200649,883291,527353,435656
26,487174,908844,489092,781818,680111,720839,542742,1269897,981756,897303,407018,496787,1207107,732023,434023,1055081,1099373,780850,650792,936158,1003588,793533,1113202,1058570,894521,549008,174824,259098,552318,745595,1308759,1074499,1209518,956002,930801,561779,506192
27,507937,550177,764819,624759,592570,756604,998868,610577,172202,103134,140145,883945,753733,514791,416482,400885,1559101,878348,711166,676789,263103,468943,936932,963367,870406,615868,1019803,1222105,582600,786417,1240663,1283082,1080782,561299,894521,732082,611220
27,752691,998275,797770,636664,619195,829524,1947912,1119320,273705,130438,219894,987223,1266777,1124058,583219,589903,960521,866624,1499970,960599,501868,863981,854082,793573,1526631,1116490,389680,518576,454539,659397,2221061,1108945,780899,867083,512480,645792,513429
27,594141,917415,624708,1022700,1133621,955935,1210830,1616931,464051,116218,131728,787926,1192685,497934,501264,414034,728822,1476865,1036010,1408398,1212904,987095,1504602,1447078,1480822,923878,552996,586799,469629,970540,1067747,891179,1184474,1123000,715114,707438,894425
27,478056,603324,956819,707667,540689,633365,1728862,1337251,136963,191915,544677,2081120,1065682,648779,450484,562656,1279448,1364963,1616350,550064,776845,829626,534452,799922,1750352,1576333,1025766,1034272,1237920,1295058,1887102,1053133,697512,674010,693117,1702510,1323457
27,469788,641254,582231,528415,1255740,1286658,890655,472281,239334,158220,435814,431775,704858,672121,907859,865433,767350,470001,1152425,831857,787393,1618591,721588,560292,771987,1416628,549388,406356,626408,952912,1348920,1298445,905020,950891,1217820,930136,444510
27,554922,937706,904286,580352,606567,588416,1108143,1241462,169916,40906,121297,1366580,1427932,686821,447676,1115676,509955,333635,688257,1433451,1377485,749774,1227688,1363150,1593276,547008,359209,663018,486569,1265411,2476172,1653131,1267450,1027590,458645,723745,608832
27,425540,615319,484817,326271,901056,722450,2144223,693630,87946,22762,148274,973777,720743,539170,343913,457629,1175403,491316,834707,1227768,1531054,1623983,857133,1114937,712784,1496577,769000,592350,545004,1305020,1867496,1163590,968081,1052087,1034055,433097,716300
27,660598,771969,725206,861396,929448,912129,1667281,971388,135121,86046,180145,812052,731241,583507,477385,419642,664930,1215876,1254405,784903,1003958,1128049,1272302,1058199,1014657,1281634,493000,410033,297111,794033,1187931,1271067,1167015,1130450,1493182,1349301,678304
27,536119,1126095,706290,412750,641508,601614,1197253,951857,457035,137738,167383,1023612,905872,517852,592112,438898,792318,689941,1842592,608031,640960,859030,577324,1307515,941891,859925,708171,595533,575756,1218164,906493,895549,973833,752203,492135,561246,245785
27,673050,987447,1035645,1236366,896340,763485,804427,1018304,395053,214586,246231,418060,988673,792115,666592,912613,644876,712259,518087,906149,1895605,1157331,1415785,1046386,942024,1116166,699857,476501,345029,652371,1864907,1326240,736489,789986,489390,523226,743239
27,469230,1092941,1127711,674043,737174,872130,1143895,1543900,256513,143741,260080,931916,817790,649588,811940,1188018,842031,662461,1100664,956380,1127531,1324588,1313861,1974680,1546263,1786032,718608,618942,590389,1263750,1071303,1081325,1000697,1272852,1230962,1102521,624116
27,714752,861314,620994,555079,329812,392729,738856,1299002,595357,75304,262438,1317749,1123376,528779,688486,413231,778434,1158082,1342883,905349,844919,1558230,1088703,983685,1443492,1132532,445960,533435,395722,562007,1963634,1350948,959902,1035953,1434497,1278978,699466
